SNo,Date,Price,Open,High,Low,Vol.,Change %
1029,6/18/2019,135.333,133.778,136.166,128.679,11040000,1.16
1030,6/19/2019,136.534,135.334,139.422,133.251,11050000,0.89
1031,6/20/2019,135.456,136.532,136.734,133.492,9540000,-0.79
1032,6/21/2019,138.523,135.458,140.677,135.458,12300000,2.26
1033,6/22/2019,142.255,138.503,145.5,137.412,15060000,2.69
1034,6/23/2019,137.563,142.26,143.11,136.518,10230000,-3.3
1035,6/24/2019,135.707,137.649,137.655,133.213,9580000,-1.35
1036,6/25/2019,136.113,135.712,138.378,130.299,11450000,0.3
1037,6/26/2019,131.935,136.12,138.111,127.796,14940000,-3.07
1038,6/27/2019,115.756,131.936,133.019,111.821,18700000,-12.26
1039,6/28/2019,120.03,115.755,121.877,114.535,12780000,3.69
1040,6/29/2019,133.876,120.021,136.583,116.412,14310000,11.54
1041,6/30/2019,122.993,133.879,136.99,120.689,15550000,-8.13
1042,7/1/2019,123.096,123.034,126.885,114.213,14040000,0.08
1043,7/2/2019,118.722,123.092,123.835,112.872,12650000,-3.55
1044,7/3/2019,121.554,118.711,123.067,117.146,10290000,2.39
1045,7/4/2019,119.769,121.526,126.549,118.762,11510000,-1.47
1046,7/5/2019,118.414,119.758,120.899,116.849,10030000,-1.13
1047,7/6/2019,118.421,118.419,121.557,117.225,8780000,0.01
1048,7/7/2019,119.612,118.424,120.335,117.114,8440000,1.01
1049,7/8/2019,123.082,119.561,124.828,118.022,8560000,2.9
1050,7/9/2019,119.213,123.085,123.904,117.894,8370000,-3.14
1051,7/10/2019,108.284,119.214,120.166,102.607,13780000,-9.17
1052,7/11/2019,102.999,108.292,108.292,95.453,15600000,-4.88
1053,7/12/2019,104.855,102.998,106.623,100.907,11380000,1.8
1054,7/13/2019,101.207,104.859,105.106,97.782,11260000,-3.48
1055,7/14/2019,89.673,101.206,101.839,88.089,14720000,-11.4
1056,7/15/2019,90.422,89.682,94.37,84.877,15070000,0.84
1057,7/16/2019,79.523,90.424,91.84,76.708,16920000,-12.05
1058,7/17/2019,89.988,79.527,94.37,77.004,19620000,13.16
1059,7/18/2019,101.075,89.977,103.935,87,18760000,12.32
1060,7/19/2019,98.238,101.082,101.117,95.099,13870000,-2.81
1061,7/20/2019,100.279,98.24,105.37,97.467,13060000,2.08
1062,7/21/2019,99.65,100.276,101.369,96.635,9930000,-0.63
1063,7/22/2019,95.28,99.668,100.601,91.502,10050000,-4.39
1064,7/23/2019,90.219,95.28,95.311,88.718,10120000,-5.31
1065,7/24/2019,94.391,90.225,97.26,87.294,11880000,4.62
1066,7/25/2019,93.246,94.398,96.39,91.664,8990000,-1.21
